k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
9992,49.960000,-0.2627473325,0.0005528377369,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2665339447,0.0005437828405
9993,49.965000,-0.2601979598,0.0004645297304,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2643453749,0.0006239165793
9994,49.970000,-0.2582622804,0.0005674343556,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2621140023,0.000546534918
9995,49.975000,-0.2558357455,0.0005439724773,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.259852608,0.0007897727446
9996,49.980000,-0.2539809123,0.000725899823,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.257573865,0.0007935074085
9997,49.985000,-0.2518594451,0.000773858279,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.255290304,0.0009153843253
9998,49.990000,-0.2498264387,0.0007181465626,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2530142797,0.000994217752
9999,49.995000,-0.2480771728,0.0008660070598,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2507579373,0.0007933213616
10000,50.000000,-0.2459107786,0.0006593856961,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2485331798,0.0006839831904
10001,50.005000,-0.2434283718,0.0005625458434,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2463516366,0.0004523142527
10002,50.010000,-0.2410147563,0.0003581866622,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2442246325,0.0004844631248
10003,50.015000,-0.2385663502,0.0001603541896,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2421631573,0.0003342026132
10004,50.020000,-0.236700628,0.0002808514982,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2401778372,0.0006143922127
10005,50.025000,-0.2347901873,0.0004989523441,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2382789069,0.0006186290151
10006,50.030000,-0.2329276018,0.000372139737,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2364761827,0.0009800175035
10007,50.035000,-0.2315964065,0.00047621876,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2347790374,0.001207568904
10008,50.040000,-0.2301850654,0.000570374541,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2331963763,0.001363068024
10009,50.045000,-0.2288868837,0.0004490464926,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.231736614,0.001033364196
10010,50.050000,-0.2278059237,0.0003113318235,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2304076538,0.0008539419282
10011,50.055000,-0.2274836302,0.0006570648402,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2292168676,0.0008712659301
